Timestamp,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
13.852462188768275,9981881,12129240,12615507,13270195,14511094,9234179,12680654,15258981,10241360,9134627,9105440,13835424,13881798,12186114,10146676,10240670,11806635,12401603,13405575,13422811,12437587,13799476,9624484,7430383,15251682
14.00987653182246,9995172,12129240,12616688,13235375,14513727,9262378,12680892,15260079,10111512,9265693,9110514,13836285,13883588,12242137,9957557,10243633,11807444,12358222,13421195,13490968,12442975,13802872,9603716,7474376,15258189
14.167290874876645,9992658,12129240,12616845,13228530,14511366,9256677,12680372,15259021,10104869,9291685,9107518,13835259,13882952,12248434,9914131,10236546,11806179,12351671,13414432,13492586,12435512,13798186,9578433,7486514,15257442
14.32470521793083,10005540,12129268,12618523,13213167,14516758,9266739,12681118,15260002,10155487,9354479,9111178,13836714,13885193,12275538,9849781,10246154,11809062,12362175,13399256,13501274,12441906,13806193,9584726,7521572,15266471
14.482119560985016,10002246,12129217,12617283,13196876,14512527,9241563,12680809,15258672,10354948,9411602,9100687,13835838,13882851,12234783,9803649,10237736,11806084,12351565,13458446,13493129,12427019,13798078,9535033,7577465,15260481
14.6395339040392,10012310,12129217,12617504,13194558,14515101,9248935,12680900,15259957,10539355,9459312,9103452,13837077,13883905,12243607,9843603,10240943,11806570,12356754,13469856,13505313,12431196,13802973,9536331,7627631,15264454
14.796948247093384,10014291,12129217,12617060,13168614,14513935,9247584,12680374,15259026,10693362,9565247,9093927,13835292,13883024,12357127,9672382,10235191,11805921,12351785,13463332,13503569,12424684,13798740,9482042,7694848,15261039
14.95436259014757,10026945,12129328,12618677,13164177,14529961,9242477,12687621,15266458,10804228,9654819,9101338,13858089,13893872,12404467,9575032,10260515,11816874,12350230,13459167,13559636,12454091,13819910,9486577,7746959,15292625
15.111776933201755,10042173,12129537,12620231,13180356,14555904,9226743,12700648,15278573,11050162,9740919,9087570,13878178,13903022,12338921,9421239,10285845,11832973,12299279,13488045,13673581,12485638,13841137,9499303,7936507,15375040
15.26919127625594,10021360,12129512,12616816,13140303,14522428,9205366,12700220,15273625,11164182,9703697,9060627,13860951,13893933,12539483,9289090,10239054,11819648,12297400,13491110,13641532,12433841,13811142,9493690,7974396,15356052
15.426605619310125,10031476,12129535,12617452,13148423,14526490,9209027,12701751,15274832,11299978,9696919,9066808,13862168,13895148,12660394,9221401,10242912,11822512,12301659,13496391,13650855,12437750,13816426,9514959,8018906,15361999
15.584019962364309,10030135,12129532,12616592,13143046,14519792,9181848,12700203,15273754,11538900,9665094,9051263,13860753,13893995,12678871,9104960,10231186,11817792,12290360,13497601,13647176,12427072,13808688,9502841,8072697,15354827
15.741434305418494,10035124,12129532,12617182,13161858,14523746,9205633,12701298,15274797,11761141,9637558,9060371,13863253,13894755,12685466,8992629,10237797,11820300,12283510,13520818,13652048,12430990,13813128,9508644,8155207,15359426
15.89884864847268,10032576,12129532,12616639,13157030,14520432,9236687,12701126,15273912,11957229,9614680,9044996,13861178,13893197,12664802,8869576,10233194,11818693,12268950,13544562,13651221,12424125,13805648,9468574,8241157,15350458
16.056262991526864,10039157,12129532,12617129,13151951,14522903,9276944,12701683,15274346,12090900,9608930,9065633,13861982,13894574,12652636,8818209,10236439,11819098,12262175,13570586,13655129,12425106,13808527,9455009,8300200,15347586
16.21367733458105,10039104,12129532,12616299,13125895,14520831,9308163,12701435,15274335,12348634,9535137,9063051,13861054,13893828,12632762,8740660,10233423,11818786,12236236,13584909,13652223,12422700,13805184,9406953,8374393,15333088
16.371091677635235,10068187,12129532,12615664,13101554,14522462,9338572,12701604,15274785,12559046,9475807,9082202,13861512,13893902,12601189,8702204,10235855,11819425,12229820,13571249,13653938,12427267,13809287,9391334,8458131,15319108
16.52850602068942,10095626,12129532,12609849,13074289,14520939,9335944,12701383,15274837,12709408,9398853,9074988,13861196,13893034,12543067,8658220,10232857,11819168,12212585,13589714,13651054,12426206,13805795,9350414,8522542,15295617
16.685920363743605,10122522,12129532,12591076,13042557,14519977,9338582,12701327,15275813,13015422,9249828,9075335,13862816,13892561,12576190,8575446,10234638,11818993,12207305,13614419,13650144,12427329,13811220,9285410,8612216,15261835
16.84333470679779,10139154,12129616,12589809,13009121,14532660,9328669,12705747,15278768,13249851,9143730,9079635,13876678,13894636,12646327,8570843,10252106,11834608,12210454,13604319,13649463,12468301,13832086,9240099,8658373,15219825
17.000749049851976,10181805,12129800,12605327,12932268,14558037,9357889,12721758,15280521,13678511,8986295,9096023,13889884,13898874,12743128,8641344,10247989,11844210,12186537,13637300,13680967,12508400,13847257,9175270,8513002,14986726
